case_id,amount,payment_method,failure_type,checkout_intent_score,customer_tenure_days,previous_transactions,previous_failures,previous_recoveries,days_since_failure,retry_count,messages_sent,opted_out,historical_success_rate,prior_recovery_rate,high_value,customer_history_strength,recovered
RC0063237,1429.91,upi,insufficient_funds,0.6693,695,10,1,1,4,0,3,0,0.8651662821274655,0.7283639135105421,0,0.6457112531348923,1
RC0063238,3407.6,netbanking,temporary_bank_error,0.6923,397,11,2,4,4,0,3,0,0.8125793762921932,0.5945010988035352,0,0.669141894960796,1
RC0063239,2659.96,upi,expired_instrument,0.7612,921,7,4,3,3,3,0,0,0.47845994921243057,0.42825630662692077,0,0.55995723371683,0
RC0063240,1646.84,card,timeout,0.7189,840,7,3,1,11,0,0,0,0.36996207756397925,0.19872586677508342,0,0.55995723371683,1
RC0063241,422.18,wallet,authentication_failure,0.6008,971,10,3,1,2,1,2,0,0.7249934618132559,0.37362056297254254,0,0.6457112531348923,0
RC0063242,4915.25,card,timeout,0.5477,1449,11,0,2,8,0,1,0,1.0,0.7759883393198133,0,0.669141894960796,0
RC0063243,820.86,card,unknown,0.7877,147,14,2,3,12,3,2,0,0.8938421965743347,0.3596685174028892,0,0.7292305501170816,1
RC0063244,8145.23,card,authentication_failure,0.7716,461,6,4,0,7,3,0,0,0.43187977046501924,0.0,0,0.5239995654055677,0
RC0063245,877.81,netbanking,unknown,0.385,740,5,2,3,8,1,1,0,0.5815522324870068,0.532621012836466,0,0.4824894837218527,0
RC0063246,2234.03,card,timeout,0.5467,1200,9,4,0,4,1,3,0,0.555730737686375,0.0,0,0.6200458888731157,0
RC0063247,3090.47,upi,unknown,0.7074,784,11,2,3,13,3,0,0,0.9054660400299904,0.7430518546917984,0,0.669141894960796,0
RC0063248,1522.98,netbanking,unknown,0.6374,354,7,3,2,7,0,1,0,0.6653246409109775,0.39182909797939736,0,0.55995723371683,1
RC0063249,2346.55,upi,timeout,0.6633,498,13,2,3,7,1,0,0,0.7776174964108267,0.491143837388442,0,0.7106519766445112,1
RC0063250,1415.72,upi,authentication_failure,0.8346,853,6,1,3,3,3,2,0,0.7979702820151534,0.9654900496303819,0,0.5239995654055677,0
RC0063251,8967.39,upi,timeout,0.765,1438,5,0,3,14,0,0,0,1.0,1.0,0,0.4824894837218527,0
RC0063252,2137.55,netbanking,timeout,0.9178,1229,4,2,2,13,0,1,0,0.254514776875438,0.5168929578066574,0,0.43339347763417224,1
RC0063253,1630.43,upi,insufficient_funds,0.6754,496,8,1,0,4,3,0,0,0.8726488792540874,0.17479583957621223,0,0.5916741449658187,0
RC0063254,2215.27,upi,expired_instrument,0.5749,430,11,2,5,12,1,2,0,0.8409062624167891,0.8555239966576641,0,0.669141894960796,0
RC0063255,4712.32,upi,timeout,0.6432,1269,9,4,3,1,3,2,0,0.6669749026677765,0.5011587987722746,0,0.6200458888731157,0
RC0063256,2508.4,upi,insufficient_funds,0.5351,1112,8,4,1,2,1,2,1,0.49069144812444543,0.3750786490288986,0,0.5916741449658187,0
RC0063257,2103.68,card,authentication_failure,0.8464,6,9,2,4,7,3,2,0,1.0,0.6780308617046046,0,0.6200458888731157,1
RC0063258,531.71,upi,unknown,0.8228,151,8,2,3,11,2,3,0,0.7792914698593569,0.8264201329532783,0,0.5916741449658187,1
RC0063259,4805.84,upi,unknown,0.5183,1132,6,3,2,4,0,3,0,0.5322597067402435,0.5163510686095532,0,0.5239995654055677,0
RC0063260,2424.25,card,temporary_bank_error,0.7956,1128,4,0,2,10,0,2,0,0.9753129094347119,0.47552791814480866,0,0.43339347763417224,1
RC0063261,1232.71,netbanking,authentication_failure,0.8221,1209,11,1,2,8,1,2,0,1.0,0.723315965815949,0,0.669141894960796,0
RC0063262,2376.18,upi,authentication_failure,0.7059,161,7,2,0,6,3,1,0,0.5865103914144607,0.25346445096901726,0,0.55995723371683,0
RC0063263,5871.1,card,timeout,0.2819,576,12,1,4,12,0,2,0,0.7861185853682451,1.0,0,0.6906959960353908,0
RC0063264,3305.49,card,timeout,0.5491,1302,6,2,1,12,2,0,0,0.7249017696025867,0.1900926698849789,0,0.5239995654055677,0
RC0063265,9593.21,upi,insufficient_funds,0.7006,502,12,3,3,14,3,1,0,0.7566798651073817,0.5615488448650644,0,0.6906959960353908,0
RC0063266,3784.78,card,insufficient_funds,0.6512,620,7,1,1,14,2,0,0,1.0,0.6606787470717115,0,0.55995723371683,0
RC0063267,349.17,card,timeout,0.7491,290,12,1,1,13,0,0,0,0.8670194246218186,0.0,0,0.6906959960353908,0
RC0063268,5257.13,upi,unknown,0.6018,642,5,1,1,2,0,2,0,0.7688422560332218,0.0,0,0.4824894837218527,0
RC0063269,409.04,upi,insufficient_funds,0.9376,301,10,1,1,2,1,0,0,0.8813616804812501,0.4142843283798188,0,0.6457112531348923,1
RC0063270,5675.09,upi,temporary_bank_error,0.6098,347,7,1,6,8,2,1,0,0.8941816703906585,0.7532105345107115,0,0.55995723371683,0
RC0063271,3819.53,upi,temporary_bank_error,0.725,608,10,3,1,1,0,1,0,0.7544239733100557,0.30746481303185824,0,0.6457112531348923,1
RC0063272,7506.39,card,insufficient_funds,0.5498,1477,9,4,0,10,1,1,0,0.6636109353101345,0.0,0,0.6200458888731157,0
RC0063273,2622.8,card,unknown,0.7999,718,8,0,1,0,1,3,0,0.9284437304947275,1.0,0,0.5916741449658187,1
RC0063274,2295.77,upi,temporary_bank_error,0.2331,777,6,3,2,2,1,1,0,0.29801558669911926,0.36395170947252414,0,0.5239995654055677,0
RC0063275,5158.48,upi,timeout,0.8268,1293,7,1,1,12,1,2,0,0.5667112095541447,0.571575766498652,0,0.55995723371683,0
RC0063276,662.0,upi,temporary_bank_error,0.575,1134,9,0,1,13,3,2,0,0.8924111386367846,1.0,0,0.6200458888731157,0
RC0063277,1862.74,card,timeout,0.7138,456,7,0,3,0,1,2,0,0.8603658767718054,1.0,0,0.55995723371683,1
RC0063278,1480.35,upi,unknown,0.7183,924,8,4,2,4,3,0,0,0.4923763303622867,0.24605890517621895,0,0.5916741449658187,0
RC0063279,1249.48,netbanking,timeout,0.6064,141,8,0,4,14,2,1,0,1.0,0.9376122252081907,0,0.5916741449658187,1
RC0063280,1108.15,card,timeout,0.6411,333,9,0,3,11,0,1,0,1.0,1.0,0,0.6200458888731157,1
RC0063281,2058.82,upi,temporary_bank_error,0.3044,1364,13,1,4,0,1,2,0,0.9026708314304402,0.8224852595182132,0,0.7106519766445112,0
RC0063282,3314.63,wallet,insufficient_funds,0.31,1156,5,1,0,13,2,0,0,0.8433706174607201,0.0,0,0.4824894837218527,0
RC0063283,6372.53,upi,timeout,0.8775,692,7,1,3,7,3,0,0,0.7626105626473415,0.6761195893859739,0,0.55995723371683,1
RC0063284,1412.99,netbanking,timeout,0.5603,990,9,3,3,6,3,1,0,0.7220486227351816,0.5114001229584965,0,0.6200458888731157,1
RC0063285,1317.04,card,authentication_failure,0.651,405,11,0,1,6,1,3,0,1.0,1.0,0,0.669141894960796,1
RC0063286,163.65,upi,timeout,0.6215,1214,7,1,3,11,2,1,0,0.9659345234059346,0.8804864297056959,0,0.55995723371683,1
RC0063287,6250.25,netbanking,temporary_bank_error,0.615,455,9,5,4,8,2,3,1,0.47538649825050366,0.3247215946572822,0,0.6200458888731157,0
RC0063288,567.49,netbanking,expired_instrument,0.5807,150,6,0,1,6,0,1,0,0.8883415340435832,1.0,0,0.5239995654055677,0
RC0063289,2707.83,netbanking,timeout,0.4155,711,13,3,3,4,1,1,0,0.7518723602447378,0.6776616713961868,0,0.7106519766445112,1
RC0063290,2308.21,upi,temporary_bank_error,0.8859,1402,5,1,2,10,2,2,0,0.5818022311463162,0.754046820024231,0,0.4824894837218527,1
RC0063291,4176.98,card,insufficient_funds,0.3985,894,8,1,2,11,3,3,0,0.7016553258342477,0.18007279565529344,0,0.5916741449658187,0
RC0063292,852.27,card,timeout,0.6213,671,10,2,2,11,1,1,0,0.9936087151342072,0.3205134295163081,0,0.6457112531348923,0
RC0063293,2932.36,card,temporary_bank_error,0.952,680,6,0,1,12,0,1,0,1.0,1.0,0,0.5239995654055677,0
RC0063294,7185.05,netbanking,insufficient_funds,0.6692,190,9,1,1,14,3,0,0,0.937287324000791,0.394058287167415,0,0.6200458888731157,0
RC0063295,2193.33,card,unknown,0.5787,1207,8,1,4,7,2,1,0,1.0,0.7250375110003802,0,0.5916741449658187,1
RC0063296,854.74,card,expired_instrument,0.2915,815,9,0,2,14,0,2,0,0.9150027247802358,0.20179324130347265,0,0.6200458888731157,0
RC0063297,517.2,card,insufficient_funds,0.68,267,8,0,3,5,0,3,0,0.956009478083747,1.0,0,0.5916741449658187,1
RC0063298,6381.39,card,expired_instrument,0.6668,1349,9,1,4,5,3,3,0,0.8357093058725679,0.6931585109173038,0,0.6200458888731157,0
RC0063299,1239.21,upi,authentication_failure,0.6211,159,12,2,2,3,2,1,0,0.732917263420687,0.5129168095513721,0,0.6906959960353908,0
RC0063300,1467.18,upi,expired_instrument,0.4436,1455,8,4,2,9,0,2,0,0.7394620767434292,0.39363591138330917,0,0.5916741449658187,0
RC0063301,15440.85,upi,timeout,0.4344,785,21,2,2,4,3,1,0,0.9166751644985661,0.7128865151323902,1,0.8323636643738357,0
RC0063302,3944.35,upi,timeout,0.4968,305,12,3,2,12,1,0,0,0.6388497386211952,0.5940753008560922,0,0.6906959960353908,1
RC0063303,4766.42,card,unknown,0.8533,1136,5,1,4,6,0,1,0,0.7355331018423422,0.5417407671801965,0,0.4824894837218527,1
RC0063304,7265.59,wallet,expired_instrument,0.7605,1244,9,0,4,4,0,2,0,0.9095435355307893,1.0,0,0.6200458888731157,1
RC0063305,477.98,card,temporary_bank_error,0.759,1404,6,1,2,10,3,2,0,0.9402150612461028,1.0,0,0.5239995654055677,1
RC0063306,6634.62,upi,timeout,0.5355,444,9,3,1,5,0,1,1,0.5586060539034761,0.11846654906913962,0,0.6200458888731157,0
RC0063307,7448.73,upi,authentication_failure,0.7105,978,9,3,6,6,3,1,0,0.4642450517446014,0.5830149311743367,0,0.6200458888731157,0
RC0063308,1231.9,upi,timeout,0.5879,565,7,3,2,6,0,2,0,0.5354038882511701,0.3431418039907125,0,0.55995723371683,0
RC0063309,3410.95,upi,timeout,0.8776,525,11,0,3,12,3,3,0,0.9773270338207998,0.9826073089256155,0,0.669141894960796,1
RC0063310,4096.74,card,authentication_failure,0.3392,660,6,2,4,1,2,0,0,0.7751568337595658,0.721006991043769,0,0.5239995654055677,0
RC0063311,986.23,upi,authentication_failure,0.7584,1150,12,2,2,5,0,0,0,0.9224061676721252,0.6969956835667604,0,0.6906959960353908,1
RC0063312,3916.23,card,insufficient_funds,0.5379,994,12,1,3,9,3,0,0,0.9539093103263289,0.39383991966940973,0,0.6906959960353908,0
RC0063313,1049.0,upi,temporary_bank_error,0.5791,610,11,1,4,14,3,0,0,1.0,0.5464601449017079,0,0.669141894960796,0
RC0063314,16297.78,card,timeout,0.7892,348,14,2,1,6,2,3,0,0.8705750135182672,0.3599090299999755,1,0.7292305501170816,0
RC0063315,2065.15,card,authentication_failure,0.2194,1136,10,0,2,1,0,1,0,1.0,0.6620312373275963,0,0.6457112531348923,0
RC0063316,2914.83,netbanking,unknown,0.462,1323,12,3,2,12,3,3,0,0.9122781112848086,0.376074849321868,0,0.6906959960353908,0
RC0063317,451.29,wallet,authentication_failure,0.5231,1479,9,1,2,6,3,0,1,0.8085535808369329,0.5948277793470342,0,0.6200458888731157,0
RC0063318,2520.32,upi,temporary_bank_error,0.4324,163,6,0,3,7,3,2,0,0.8101115464680966,0.7805856597224811,0,0.5239995654055677,1
RC0063319,5077.28,upi,authentication_failure,0.715,266,6,2,3,10,2,3,0,0.5206578703903942,0.3764511473467183,0,0.5239995654055677,0
RC0063320,841.46,card,insufficient_funds,0.93,73,8,5,0,4,2,3,0,0.3599122727355146,0.31318856330572814,0,0.5916741449658187,0
RC0063321,1154.74,card,insufficient_funds,0.6031,981,4,1,0,8,3,2,0,0.5673418043542376,0.0,0,0.43339347763417224,0
RC0063322,983.68,card,insufficient_funds,0.4533,1382,12,0,1,4,3,1,0,0.9722051352649427,0.8642792716357258,0,0.6906959960353908,0
RC0063323,674.83,card,insufficient_funds,0.7289,341,9,0,2,12,1,0,0,0.8421500492857733,1.0,0,0.6200458888731157,0
RC0063324,598.54,netbanking,temporary_bank_error,0.6094,544,8,0,2,14,3,2,0,0.8598593990917637,1.0,0,0.5916741449658187,1
RC0063325,4317.39,card,insufficient_funds,0.6205,797,5,3,2,12,3,3,0,0.5874749404423713,0.7211040518131112,0,0.4824894837218527,0
RC0063326,613.82,upi,unknown,0.7002,850,14,0,0,3,1,3,0,1.0,0.0,0,0.7292305501170816,1
RC0063327,395.22,upi,insufficient_funds,0.4444,426,13,1,0,2,3,2,0,0.9883350626108661,0.5295380954813923,0,0.7106519766445112,0
RC0063328,1145.06,wallet,authentication_failure,0.9373,389,3,1,0,1,1,0,0,0.8546623590955512,0.0,0,0.3733048224778867,1
RC0063329,1878.43,upi,timeout,0.4613,1219,7,2,4,7,3,2,0,1.0,0.9261604139335141,0,0.55995723371683,0
RC0063330,2947.83,netbanking,temporary_bank_error,0.7307,572,10,2,1,0,1,0,0,0.8866685134645358,0.3234624280054594,0,0.6457112531348923,1
RC0063331,846.63,card,authentication_failure,0.5242,884,10,0,3,11,0,2,0,1.0,0.9539685246607061,0,0.6457112531348923,1
RC0063332,1091.75,upi,insufficient_funds,0.8472,792,10,3,1,11,0,1,0,0.7965087960977218,0.0,0,0.6457112531348923,0
RC0063333,2850.72,card,expired_instrument,0.4129,1116,17,2,3,2,3,2,0,0.8647416571018932,0.7959743178445557,0,0.778326556204762,0
RC0063334,3883.05,card,authentication_failure,0.5318,982,5,0,3,2,2,3,0,0.9293005864472675,0.7054779897442947,0,0.4824894837218527,1
RC0063335,5179.74,wallet,authentication_failure,0.8222,1127,9,0,1,14,2,3,0,1.0,0.0,0,0.6200458888731157,0
RC0063336,2705.78,upi,expired_instrument,0.8316,870,8,3,0,10,0,3,0,0.7693186333239328,0.0,0,0.5916741449658187,0
RC0063337,439.86,upi,authentication_failure,0.6788,810,11,1,4,1,0,1,0,0.9201236128342473,0.7479476224644521,0,0.669141894960796,1
RC0063338,855.46,upi,unknown,0.4863,223,15,0,1,8,3,3,0,1.0,0.23982482459552068,0,0.7466096449557734,0
RC0063339,5226.04,card,unknown,0.2483,1002,9,2,3,13,0,0,0,0.9257643093135847,0.6662895561287197,0,0.6200458888731157,0
RC0063340,8108.85,netbanking,temporary_bank_error,0.7569,443,8,3,1,0,0,1,0,0.6558107779074253,0.060208362280330135,0,0.5916741449658187,1
RC0063341,1670.71,upi,authentication_failure,0.7195,194,7,2,1,8,0,1,0,0.9691862144782807,0.25618998016225764,0,0.55995723371683,0
RC0063342,1550.32,card,temporary_bank_error,0.4525,1184,10,0,0,0,3,2,0,1.0,0.0,0,0.6457112531348923,1
RC0063343,768.72,upi,unknown,0.6094,710,9,2,1,3,1,0,0,0.872965476796077,0.37719640220473255,0,0.6200458888731157,1
RC0063344,6019.83,card,timeout,0.6388,1495,16,1,5,0,3,0,0,1.0,0.9167033414612119,0,0.7629347951689582,1
RC0063345,732.13,wallet,authentication_failure,0.4444,66,8,1,2,8,1,3,0,0.9657830353338205,0.7349675118218545,0,0.5916741449658187,0
RC0063346,9537.67,card,authentication_failure,0.839,923,9,0,2,13,3,3,0,1.0,1.0,0,0.6200458888731157,1
RC0063347,1679.31,card,unknown,0.6134,1491,7,0,1,4,3,0,0,0.9343135284570954,0.3552068642801939,0,0.55995723371683,0
RC0063348,866.63,card,insufficient_funds,0.9231,740,11,0,2,2,2,2,0,1.0,1.0,0,0.669141894960796,1
RC0063349,395.4,upi,temporary_bank_error,0.8249,93,11,3,2,1,1,3,0,0.6745174716647397,0.4626085246672044,0,0.669141894960796,1
RC0063350,1430.32,netbanking,authentication_failure,0.6399,373,6,0,2,7,0,1,0,1.0,1.0,0,0.5239995654055677,1
RC0063351,1616.84,netbanking,insufficient_funds,0.7952,270,10,2,1,4,1,1,0,0.7782754501373887,0.1917308936048462,0,0.6457112531348923,1
RC0063352,1372.75,upi,insufficient_funds,0.7476,557,8,2,1,4,0,2,0,0.7041393414189938,0.35510129991322864,0,0.5916741449658187,1
RC0063353,1807.73,card,insufficient_funds,0.605,209,9,1,2,4,1,0,0,0.971292675010354,0.8964082514630496,0,0.6200458888731157,0
RC0063354,5844.82,wallet,unknown,0.4965,552,12,4,2,13,3,0,0,0.7592666927651747,0.28027882469280024,0,0.6906959960353908,0
RC0063355,3045.88,wallet,insufficient_funds,0.9322,799,7,0,0,0,1,3,0,0.9438889151307792,0.0,0,0.55995723371683,1
RC0063356,2124.12,card,timeout,0.6179,5,8,2,5,11,0,0,0,0.7393275496301482,0.6973757543748546,0,0.5916741449658187,1
RC0063357,4750.35,upi,timeout,0.7145,85,9,1,1,6,1,0,0,0.8258397361638454,0.4060766565647741,0,0.6200458888731157,1
RC0063358,826.09,upi,authentication_failure,0.8496,279,10,3,3,14,2,2,0,0.6544613920119854,0.33904118746051415,0,0.6457112531348923,0
RC0063359,3300.73,upi,insufficient_funds,0.7461,241,4,0,0,2,2,1,0,1.0,0.0,0,0.43339347763417224,0
RC0063360,3247.82,card,insufficient_funds,0.7206,326,9,1,2,2,3,3,0,0.9707002749522731,0.9245945258112899,0,0.6200458888731157,0
RC0063361,6440.01,upi,unknown,0.8258,448,5,0,3,1,2,2,0,0.9764009342317541,0.8581689970968466,0,0.4824894837218527,1
RC0063362,561.44,netbanking,unknown,0.9381,611,12,0,0,13,2,1,0,0.9599796812562281,0.35696898086406853,0,0.6906959960353908,1
RC0063363,862.03,upi,authentication_failure,0.273,1369,7,4,0,7,2,2,0,0.2748456833520757,0.0,0,0.55995723371683,0
RC0063364,904.07,card,insufficient_funds,0.4512,170,11,2,1,6,0,1,0,0.9209239705410915,0.2947032199298275,0,0.669141894960796,0
RC0063365,2702.69,netbanking,expired_instrument,0.6356,1427,9,3,4,12,1,2,0,0.4360429016694289,0.531813320506054,0,0.6200458888731157,0
RC0063366,2177.5,card,insufficient_funds,0.8452,1206,5,3,1,11,3,0,0,0.7021528634622923,0.3425880768529044,0,0.4824894837218527,0
RC0063367,2916.49,upi,temporary_bank_error,0.709,608,8,0,3,6,0,3,0,0.9392619954059385,1.0,0,0.5916741449658187,0
RC0063368,300.28,card,unknown,0.7989,984,13,2,1,8,3,2,0,0.9194498152307957,0.0,0,0.7106519766445112,0
RC0063369,6291.2,upi,insufficient_funds,0.3884,27,11,2,1,6,2,3,0,1.0,0.24887229379936335,0,0.669141894960796,0
RC0063370,2197.99,card,timeout,0.4924,1241,13,1,4,2,3,2,0,0.9389553390363611,0.8392791645784834,0,0.7106519766445112,0
RC0063371,2879.07,upi,insufficient_funds,0.3692,1203,12,0,4,13,2,2,0,1.0,1.0,0,0.6906959960353908,0
RC0063372,2465.9,upi,temporary_bank_error,0.4731,398,7,0,0,9,3,2,0,0.8662319043809745,0.0,0,0.55995723371683,0
RC0063373,1055.63,wallet,timeout,0.9132,305,7,1,2,2,2,3,0,0.9636880415970196,0.5513063185573229,0,0.55995723371683,1
RC0063374,2795.77,upi,unknown,0.6617,894,9,0,2,13,2,0,0,1.0,0.5446269139885581,0,0.6200458888731157,1
RC0063375,1920.49,netbanking,temporary_bank_error,0.7136,169,5,0,3,8,0,0,0,1.0,0.8235599664640366,0,0.4824894837218527,1
RC0063376,1898.93,netbanking,timeout,0.8633,419,11,2,1,12,3,0,0,0.9043858114384068,0.22309888247513884,0,0.669141894960796,0
RC0063377,2737.38,upi,temporary_bank_error,0.7709,116,10,3,3,7,2,0,0,0.6818703169735912,0.44495484822254205,0,0.6457112531348923,0
RC0063378,1649.78,netbanking,timeout,0.7678,135,8,2,3,5,0,3,0,0.4995671112373396,0.601877840997218,0,0.5916741449658187,0
RC0063379,566.21,upi,expired_instrument,0.7047,239,10,2,0,2,1,0,0,0.8393740876774167,0.0,0,0.6457112531348923,0
RC0063380,1542.66,card,authentication_failure,0.7364,494,11,0,2,3,1,1,0,0.8480867136909539,0.8207856538803123,0,0.669141894960796,0
RC0063381,7163.9,card,authentication_failure,0.8096,76,7,2,3,11,2,2,1,0.7674162806604736,0.831724107123193,0,0.55995723371683,0
RC0063382,1124.54,upi,insufficient_funds,0.9027,770,9,2,2,11,1,3,0,0.9021945984360804,0.49119621787949225,0,0.6200458888731157,1
RC0063383,1949.86,wallet,insufficient_funds,0.3983,932,8,0,1,14,0,1,0,1.0,0.9307304933629155,0,0.5916741449658187,0
RC0063384,3658.25,upi,temporary_bank_error,0.4272,668,9,3,1,0,1,1,0,0.5281507062930288,0.049344637751514986,0,0.6200458888731157,1
RC0063385,10904.82,upi,timeout,0.9305,744,9,0,2,7,3,0,0,1.0,1.0,1,0.6200458888731157,1
RC0063386,1448.32,upi,temporary_bank_error,0.5518,1471,14,3,2,2,3,0,0,0.8245563266511171,0.3534300746504267,0,0.7292305501170816,0
RC0063387,634.24,card,timeout,0.4607,416,13,1,2,8,3,1,0,0.7841463533186221,0.42046758305697135,0,0.7106519766445112,0
RC0063388,3188.11,upi,temporary_bank_error,0.6879,434,8,0,2,4,2,3,0,0.9196269702118973,0.3671643674577203,0,0.5916741449658187,0
RC0063389,902.45,upi,authentication_failure,0.627,1476,6,4,2,12,1,2,0,0.339240907147284,0.31889065692782936,0,0.5239995654055677,0
RC0063390,2313.6,upi,insufficient_funds,0.5114,561,4,0,4,8,2,3,0,0.7858005809754287,1.0,0,0.43339347763417224,0
RC0063391,3012.92,wallet,insufficient_funds,0.7794,1376,9,1,3,8,0,0,0,0.9330212048262434,0.9193482364321691,0,0.6200458888731157,0
RC0063392,1197.6,upi,authentication_failure,0.2842,280,7,1,2,8,2,1,0,0.9276647145363833,1.0,0,0.55995723371683,1
RC0063393,1428.37,card,timeout,0.6962,1452,6,1,4,12,3,1,0,0.8609334476602694,0.860754954174681,0,0.5239995654055677,0
RC0063394,3611.5,upi,timeout,0.7613,1031,10,1,2,9,2,0,1,1.0,0.8871857652712375,0,0.6457112531348923,0
RC0063395,4556.3,upi,expired_instrument,0.8377,843,5,2,1,2,0,0,0,0.8161939711768789,0.40049987690589844,0,0.4824894837218527,1
RC0063396,1868.94,netbanking,expired_instrument,0.5479,1225,9,0,0,0,0,2,0,1.0,0.0,0,0.6200458888731157,0
RC0063397,2077.36,upi,authentication_failure,0.47,1319,6,1,2,1,0,3,0,0.5063945328224482,0.48066471429889407,0,0.5239995654055677,0
RC0063398,692.42,card,authentication_failure,0.4962,1006,4,2,1,12,0,0,0,0.049806179269571316,0.3309023209273374,0,0.43339347763417224,0
RC0063399,1990.03,netbanking,temporary_bank_error,0.5491,1412,10,2,0,8,3,3,0,0.8076136218860384,0.0,0,0.6457112531348923,0
RC0063400,1290.31,upi,unknown,0.7764,736,12,0,3,6,0,1,0,0.7483507153001253,1.0,0,0.6906959960353908,1
RC0063401,1924.45,netbanking,authentication_failure,0.8504,973,8,4,1,1,2,2,0,0.540774569695716,0.4166322530531178,0,0.5916741449658187,0
RC0063402,6009.07,card,temporary_bank_error,0.9492,27,7,1,5,8,0,1,0,0.8279792743960416,0.842506082618984,0,0.55995723371683,0
RC0063403,691.11,card,temporary_bank_error,0.5949,1402,9,0,2,1,2,0,0,1.0,1.0,0,0.6200458888731157,1
RC0063404,4888.25,card,insufficient_funds,0.7381,160,7,0,1,5,2,1,0,0.6739151225419364,1.0,0,0.55995723371683,0
RC0063405,2124.05,upi,timeout,0.8426,3,9,1,2,12,3,2,0,0.9290926910335755,0.7511570061557512,0,0.6200458888731157,1
RC0063406,1759.25,upi,insufficient_funds,0.9168,1210,9,1,3,11,3,2,0,0.9170850554810883,0.664717742910987,0,0.6200458888731157,0
RC0063407,860.16,upi,temporary_bank_error,0.6145,58,6,2,1,4,2,1,0,0.6353677522759916,0.5310418761933877,0,0.5239995654055677,1
RC0063408,2282.76,netbanking,insufficient_funds,0.3392,1087,9,1,1,10,1,2,0,0.8450224693447665,0.4706753156340616,0,0.6200458888731157,0
RC0063409,11399.12,card,temporary_bank_error,0.6378,26,8,1,4,7,0,1,0,0.8094319000210883,0.6769056026033313,1,0.5916741449658187,1
RC0063410,206.46,upi,timeout,0.6678,1232,7,0,3,3,1,3,0,0.9580157147343229,1.0,0,0.55995723371683,1
RC0063411,341.5,upi,insufficient_funds,0.6063,421,7,1,1,9,1,3,0,0.867269744102232,0.7593933858883526,0,0.55995723371683,0
RC0063412,1548.86,card,insufficient_funds,0.7987,438,8,1,1,12,0,2,0,0.8104928119933006,0.9544180517711838,0,0.5916741449658187,0
RC0063413,2376.77,netbanking,insufficient_funds,0.7699,739,9,1,3,7,1,3,0,0.955463151795631,0.7863637889302745,0,0.6200458888731157,0
RC0063414,4000.36,upi,timeout,0.847,745,8,3,2,10,2,3,0,0.5830108374662151,0.25644030368606135,0,0.5916741449658187,0
RC0063415,2643.44,netbanking,expired_instrument,0.8656,1245,9,4,0,6,3,1,0,0.683183195192597,0.07766508846585815,0,0.6200458888731157,0
